"account_id","business_date","currency","opening_balance","credit_volume","debit_volume","closing_balance","txn_count","computed_at"
"C424875646","2026-01-15","USD","0.00","0.00","158007.12","-158007.12","1","2026-09-07 19:39:59.437443 UTC"
"C433327046","2026-01-15","GBP","0.00","247388.15","0.00","247388.15","1","2026-09-07 19:39:59.437443 UTC"
"C440134649","2026-01-15","USD","0.00","0.00","3718.59","-3718.59","1","2026-09-07 19:39:59.437443 UTC"
"C440607660","2026-01-15","USD","0.00","0.00","68072.03","-68072.03","1","2026-09-07 19:39:59.437443 UTC"
"C441960386","2026-01-15","USD","0.00","0.00","69389.75","-69389.75","1","2026-09-07 19:39:59.437443 UTC"
"C448150648","2026-01-15","GBP","0.00","0.00","76155.17","-76155.17","1","2026-09-07 19:39:59.437443 UTC"
"C452085846","2026-01-15","EUR","0.00","22233.41","0.00","22233.41","1","2026-09-07 19:39:59.437443 UTC"
"C459416074","2026-01-15","GBP","0.00","0.00","45080.99","-45080.99","1","2026-09-07 19:39:59.437443 UTC"
"C461394559","2026-01-15","USD","0.00","91408.77","0.00","91408.77","1","2026-09-07 19:39:59.437443 UTC"
"C463748041","2026-01-15","USD","0.00","0.00","2957475.12","-2957475.12","1","2026-09-07 19:39:59.437443 UTC"
"C468682625","2026-01-15","USD","0.00","0.00","5001.45","-5001.45","1","2026-09-07 19:39:59.437443 UTC"
"C474915096","2026-01-15","EUR","0.00","0.00","5874.22","-5874.22","1","2026-09-07 19:39:59.437443 UTC"
"C482098542","2026-01-15","USD","0.00","0.00","502613.65","-502613.65","1","2026-09-07 19:39:59.437443 UTC"
"C488947956","2026-01-15","GBP","0.00","54790.62","0.00","54790.62","1","2026-09-07 19:39:59.437443 UTC"
"C493914372","2026-01-15","USD","0.00","0.00","229311.29","-229311.29","1","2026-09-07 19:39:59.437443 UTC"
"C494332868","2026-01-15","USD","0.00","330686.41","0.00","330686.41","1","2026-09-07 19:39:59.437443 UTC"
"C49610831","2026-01-15","GBP","0.00","0.00","6073.86","-6073.86","1","2026-09-07 19:39:59.437443 UTC"
"C498678990","2026-01-15","USD","0.00","0.00","291664.57","-291664.57","1","2026-09-07 19:39:59.437443 UTC"
"C508164298","2026-01-15","USD","0.00","0.00","4871.66","-4871.66","1","2026-09-07 19:39:59.437443 UTC"
"C516803228","2026-01-15","USD","0.00","0.00","24411.43","-24411.43","1","2026-09-07 19:39:59.437443 UTC"
"C536537121","2026-01-15","EUR","0.00","0.00","11484.60","-11484.60","1","2026-09-07 19:39:59.437443 UTC"
"C548054773","2026-01-15","EUR","0.00","59976.52","0.00","59976.52","1","2026-09-07 19:39:59.437443 UTC"
"C548477907","2026-01-15","GBP","0.00","0.00","247878.57","-247878.57","1","2026-09-07 19:39:59.437443 UTC"
"C553127060","2026-01-15","USD","0.00","0.00","8123.02","-8123.02","1","2026-09-07 19:39:59.437443 UTC"
"C558096369","2026-01-15","EUR","0.00","0.00","111739.82","-111739.82","1","2026-09-07 19:39:59.437443 UTC"
"C560596290","2026-01-15","EUR","0.00","126523.12","0.00","126523.12","1","2026-09-07 19:39:59.437443 UTC"
"C563680383","2026-01-15","EUR","0.00","0.00","4176.04","-4176.04","1","2026-09-07 19:39:59.437443 UTC"
"C573536361","2026-01-15","GBP","0.00","0.00","28991.36","-28991.36","1","2026-09-07 19:39:59.437443 UTC"
"C575389483","2026-01-15","EUR","0.00","0.00","5629.18","-5629.18","1","2026-09-07 19:39:59.437443 UTC"
"C58176912","2026-01-15","GBP","0.00","0.00","20430.50","-20430.50","1","2026-09-07 19:39:59.437443 UTC"
"C582582242","2026-01-15","GBP","0.00","0.00","356734.33","-356734.33","1","2026-09-07 19:39:59.437443 UTC"
"C586321105","2026-01-15","USD","0.00","0.00","6520.46","-6520.46","1","2026-09-07 19:39:59.437443 UTC"
"C594855230","2026-01-15","GBP","0.00","0.00","31468.59","-31468.59","1","2026-09-07 19:39:59.437443 UTC"
"C603395569","2026-01-15","GBP","0.00","0.00","36968.43","-36968.43","1","2026-09-07 19:39:59.437443 UTC"
"C61011496","2026-01-15","GBP","0.00","0.00","78247.40","-78247.40","1","2026-09-07 19:39:59.437443 UTC"
"C6180433","2026-01-15","USD","0.00","0.00","4824.85","-4824.85","1","2026-09-07 19:39:59.437443 UTC"
"C631816438","2026-01-15","USD","0.00","0.00","14816.05","-14816.05","1","2026-09-07 19:39:59.437443 UTC"
"C639211824","2026-01-15","EUR","0.00","0.00","61767.63","-61767.63","1","2026-09-07 19:39:59.437443 UTC"
"C641599663","2026-01-15","EUR","0.00","0.00","8387.87","-8387.87","1","2026-09-07 19:39:59.437443 UTC"
"C644129059","2026-01-15","GBP","0.00","287848.17","0.00","287848.17","1","2026-09-07 19:39:59.437443 UTC"
"C64986591","2026-01-15","EUR","0.00","0.00","584848.43","-584848.43","1","2026-09-07 19:39:59.437443 UTC"
"C660286101","2026-01-15","USD","0.00","0.00","15177.13","-15177.13","1","2026-09-07 19:39:59.437443 UTC"
"C672785781","2026-01-15","GBP","0.00","0.00","13774.43","-13774.43","1","2026-09-07 19:39:59.437443 UTC"
"C673469248","2026-01-15","GBP","0.00","0.00","132370.08","-132370.08","1","2026-09-07 19:39:59.437443 UTC"
"C675517962","2026-01-15","EUR","0.00","0.00","361952.36","-361952.36","1","2026-09-07 19:39:59.437443 UTC"
"C699302992","2026-01-15","EUR","0.00","0.00","4060.43","-4060.43","1","2026-09-07 19:39:59.437443 UTC"
"C701318371","2026-01-15","EUR","0.00","0.00","379864.88","-379864.88","1","2026-09-07 19:39:59.437443 UTC"
"C705969092","2026-01-15","EUR","0.00","303649.92","0.00","303649.92","1","2026-09-07 19:39:59.437443 UTC"
"C714011130","2026-01-15","USD","0.00","0.00","75120.43","-75120.43","1","2026-09-07 19:39:59.437443 UTC"
"C716901982","2026-01-15","EUR","0.00","0.00","6924.25","-6924.25","1","2026-09-07 19:39:59.437443 UTC"
"C721208999","2026-01-15","GBP","0.00","0.00","417521.42","-417521.42","1","2026-09-07 19:39:59.437443 UTC"
"C721998219","2026-01-15","EUR","0.00","0.00","29267.35","-29267.35","1","2026-09-07 19:39:59.437443 UTC"
"C728813193","2026-01-15","USD","0.00","0.00","350559.24","-350559.24","1","2026-09-07 19:39:59.437443 UTC"
"C731289949","2026-01-15","USD","0.00","0.00","16298.84","-16298.84","1","2026-09-07 19:39:59.437443 UTC"
"C743164992","2026-01-15","USD","0.00","0.00","13619.07","-13619.07","1","2026-09-07 19:39:59.437443 UTC"
"C744777336","2026-01-15","EUR","0.00","0.00","15102.71","-15102.71","1","2026-09-07 19:39:59.437443 UTC"
"C745275749","2026-01-15","EUR","0.00","296235.52","0.00","296235.52","1","2026-09-07 19:39:59.437443 UTC"
"C752503379","2026-01-15","EUR","0.00","0.00","97544.02","-97544.02","1","2026-09-07 19:39:59.437443 UTC"
"C754387545","2026-01-15","GBP","0.00","0.00","13026.41","-13026.41","1","2026-09-07 19:39:59.437443 UTC"
"C757746912","2026-01-15","USD","0.00","0.00","15134.66","-15134.66","1","2026-09-07 19:39:59.437443 UTC"
"C762599827","2026-01-15","GBP","0.00","0.00","3834.03","-3834.03","1","2026-09-07 19:39:59.437443 UTC"
"C771461992","2026-01-15","USD","0.00","360553.32","0.00","360553.32","1","2026-09-07 19:39:59.437443 UTC"
"C776809135","2026-01-15","USD","0.00","0.00","274844.77","-274844.77","1","2026-09-07 19:39:59.437443 UTC"
"C778196220","2026-01-15","USD","0.00","0.00","74664.22","-74664.22","1","2026-09-07 19:39:59.437443 UTC"
"C780399605","2026-01-15","GBP","0.00","0.00","1017488.96","-1017488.96","1","2026-09-07 19:39:59.437443 UTC"
"C780545667","2026-01-15","EUR","0.00","0.00","4750.92","-4750.92","1","2026-09-07 19:39:59.437443 UTC"
"C781304389","2026-01-15","USD","0.00","0.00","2029209.07","-2029209.07","1","2026-09-07 19:39:59.437443 UTC"
"C784272966","2026-01-15","GBP","0.00","0.00","9034.58","-9034.58","1","2026-09-07 19:39:59.437443 UTC"
"C78705343","2026-01-15","EUR","0.00","0.00","115976.38","-115976.38","1","2026-09-07 19:39:59.437443 UTC"
"C787561378","2026-01-15","USD","0.00","0.00","168864.52","-168864.52","1","2026-09-07 19:39:59.437443 UTC"
"C800335348","2026-01-15","EUR","0.00","0.00","12939.17","-12939.17","1","2026-09-07 19:39:59.437443 UTC"
"C803846985","2026-01-15","GBP","0.00","371809.75","0.00","371809.75","1","2026-09-07 19:39:59.437443 UTC"
"C813094655","2026-01-15","USD","0.00","0.00","877509.25","-877509.25","1","2026-09-07 19:39:59.437443 UTC"
"C81455466","2026-01-15","GBP","0.00","0.00","37168.87","-37168.87","1","2026-09-07 19:39:59.437443 UTC"
"C822626949","2026-01-15","GBP","0.00","0.00","200869.43","-200869.43","1","2026-09-07 19:39:59.437443 UTC"
"C823010078","2026-01-15","EUR","0.00","234947.49","0.00","234947.49","1","2026-09-07 19:39:59.437443 UTC"
"C83610176","2026-01-15","GBP","0.00","0.00","5916.83","-5916.83","1","2026-09-07 19:39:59.437443 UTC"
"C837784224","2026-01-15","GBP","0.00","0.00","6581.50","-6581.50","1","2026-09-07 19:39:59.437443 UTC"
"C837862629","2026-01-15","GBP","0.00","0.00","29.72","-29.72","1","2026-09-07 19:39:59.437443 UTC"
"C850174157","2026-01-15","GBP","0.00","0.00","374633.64","-374633.64","1","2026-09-07 19:39:59.437443 UTC"
"C852227671","2026-01-15","GBP","0.00","0.00","156875.44","-156875.44","1","2026-09-07 19:39:59.437443 UTC"
"C85380354","2026-01-15","USD","0.00","0.00","259307.99","-259307.99","1","2026-09-07 19:39:59.437443 UTC"
"C853893083","2026-01-15","EUR","0.00","0.00","125384.43","-125384.43","1","2026-09-07 19:39:59.437443 UTC"
"C860801357","2026-01-15","USD","0.00","0.00","9265.78","-9265.78","1","2026-09-07 19:39:59.437443 UTC"
"C867544875","2026-01-15","EUR","0.00","0.00","199247.56","-199247.56","1","2026-09-07 19:39:59.437443 UTC"
"C869710202","2026-01-15","GBP","0.00","0.00","179690.78","-179690.78","1","2026-09-07 19:39:59.437443 UTC"
"C87948232","2026-01-15","USD","0.00","0.00","906.91","-906.91","1","2026-09-07 19:39:59.437443 UTC"
"C882232461","2026-01-15","GBP","0.00","0.00","16904.70","-16904.70","1","2026-09-07 19:39:59.437443 UTC"
"C896013977","2026-01-15","GBP","0.00","0.00","281659.12","-281659.12","1","2026-09-07 19:39:59.437443 UTC"
"C901069365","2026-01-15","USD","0.00","0.00","7485.01","-7485.01","1","2026-09-07 19:39:59.437443 UTC"
"C910562096","2026-01-15","USD","0.00","0.00","164598.66","-164598.66","1","2026-09-07 19:39:59.437443 UTC"
"C910917825","2026-01-15","EUR","0.00","0.00","4939.77","-4939.77","1","2026-09-07 19:39:59.437443 UTC"
"C925252284","2026-01-15","GBP","0.00","0.00","55755.83","-55755.83","1","2026-09-07 19:39:59.437443 UTC"
"C927637672","2026-01-15","GBP","0.00","0.00","3216.02","-3216.02","1","2026-09-07 19:39:59.437443 UTC"
"C929102954","2026-01-15","EUR","0.00","0.00","179414.71","-179414.71","1","2026-09-07 19:39:59.437443 UTC"
"C933097277","2026-01-15","USD","0.00","0.00","13838.01","-13838.01","1","2026-09-07 19:39:59.437443 UTC"
"C934067332","2026-01-15","GBP","0.00","0.00","1262.20","-1262.20","1","2026-09-07 19:39:59.437443 UTC"
"C940176620","2026-01-15","EUR","0.00","305498.77","0.00","305498.77","1","2026-09-07 19:39:59.437443 UTC"
"C946257989","2026-01-15","USD","0.00","0.00","265946.61","-265946.61","1","2026-09-07 19:39:59.437443 UTC"
"C946333768","2026-01-15","GBP","0.00","352129.37","0.00","352129.37","1","2026-09-07 19:39:59.437443 UTC"
"C951786948","2026-01-15","GBP","0.00","114222.58","0.00","114222.58","1","2026-09-07 19:39:59.437443 UTC"
"C971221722","2026-01-15","EUR","0.00","0.00","5658.32","-5658.32","1","2026-09-07 19:39:59.437443 UTC"
"C972262546","2026-01-15","USD","0.00","19685.93","0.00","19685.93","1","2026-09-07 19:39:59.437443 UTC"
"C997039991","2026-01-15","USD","0.00","0.00","4112.74","-4112.74","1","2026-09-07 19:39:59.437443 UTC"
"C1000119377","2026-01-15","EUR","0.00","0.00","144.56","-144.56","1","2026-09-07 19:39:59.437443 UTC"
"C1000607784","2026-01-15","USD","0.00","0.00","58912.24","-58912.24","1","2026-09-07 19:39:59.437443 UTC"
"C1003281814","2026-01-15","EUR","0.00","0.00","21393.85","-21393.85","1","2026-09-07 19:39:59.437443 UTC"
"C1003990875","2026-01-15","USD","0.00","0.00","11878.52","-11878.52","1","2026-09-07 19:39:59.437443 UTC"
"C1004056775","2026-01-15","EUR","0.00","334101.54","0.00","334101.54","1","2026-09-07 19:39:59.437443 UTC"
"C1010528439","2026-01-15","EUR","0.00","78356.20","0.00","78356.20","1","2026-09-07 19:39:59.437443 UTC"
"C1017648023","2026-01-15","GBP","0.00","0.00","96414.15","-96414.15","1","2026-09-07 19:39:59.437443 UTC"
"C1023314039","2026-01-15","EUR","0.00","0.00","11806.36","-11806.36","1","2026-09-07 19:39:59.437443 UTC"
"C1025857824","2026-01-15","GBP","0.00","0.00","109994.74","-109994.74","1","2026-09-07 19:39:59.437443 UTC"
"C1027043712","2026-01-15","USD","0.00","0.00","15054.94","-15054.94","1","2026-09-07 19:39:59.437443 UTC"
"C1027307226","2026-01-15","EUR","0.00","0.00","356941.09","-356941.09","1","2026-09-07 19:39:59.437443 UTC"
"C1031721839","2026-01-15","EUR","0.00","0.00","29308.55","-29308.55","1","2026-09-07 19:39:59.437443 UTC"
"C1035668660","2026-01-15","USD","0.00","0.00","198698.81","-198698.81","1","2026-09-07 19:39:59.437443 UTC"
"C1035931638","2026-01-15","EUR","0.00","0.00","426327.64","-426327.64","1","2026-09-07 19:39:59.437443 UTC"
"C1038524981","2026-01-15","USD","0.00","92114.77","0.00","92114.77","1","2026-09-07 19:39:59.437443 UTC"
"C1038639700","2026-01-15","EUR","0.00","0.00","33097.64","-33097.64","1","2026-09-07 19:39:59.437443 UTC"
"C1038854542","2026-01-15","EUR","0.00","330970.15","0.00","330970.15","1","2026-09-07 19:39:59.437443 UTC"
"C1039155377","2026-01-15","EUR","0.00","0.00","49711.75","-49711.75","1","2026-09-07 19:39:59.437443 UTC"
"C1040983632","2026-01-15","GBP","0.00","0.00","113869.79","-113869.79","1","2026-09-07 19:39:59.437443 UTC"
"C1045902400","2026-01-15","USD","0.00","0.00","116458.24","-116458.24","1","2026-09-07 19:39:59.437443 UTC"
"C1047959406","2026-01-15","GBP","0.00","0.00","49687.68","-49687.68","1","2026-09-07 19:39:59.437443 UTC"
"C104937622","2026-01-15","USD","0.00","0.00","11823.04","-11823.04","1","2026-09-07 19:39:59.437443 UTC"
"C1050362122","2026-01-15","GBP","0.00","0.00","4717.03","-4717.03","1","2026-09-07 19:39:59.437443 UTC"
"C1055106802","2026-01-15","EUR","0.00","0.00","10566.10","-10566.10","1","2026-09-07 19:39:59.437443 UTC"
"C106413205","2026-01-15","EUR","0.00","0.00","2090.04","-2090.04","1","2026-09-07 19:39:59.437443 UTC"
"C1069366856","2026-01-15","EUR","0.00","0.00","50666.44","-50666.44","1","2026-09-07 19:39:59.437443 UTC"
"C1073343224","2026-01-15","GBP","0.00","0.00","147444.01","-147444.01","1","2026-09-07 19:39:59.437443 UTC"
"C1076170205","2026-01-15","USD","0.00","0.00","38142.72","-38142.72","1","2026-09-07 19:39:59.437443 UTC"
"C1082818392","2026-01-15","USD","0.00","0.00","207067.36","-207067.36","1","2026-09-07 19:39:59.437443 UTC"
"C1083498428","2026-01-15","EUR","0.00","0.00","1765.18","-1765.18","1","2026-09-07 19:39:59.437443 UTC"
"C1090774711","2026-01-15","EUR","0.00","0.00","12787.72","-12787.72","1","2026-09-07 19:39:59.437443 UTC"
"C1092573960","2026-01-15","USD","0.00","0.00","4339.71","-4339.71","1","2026-09-07 19:39:59.437443 UTC"
"C1094553522","2026-01-15","EUR","0.00","0.00","395332.87","-395332.87","1","2026-09-07 19:39:59.437443 UTC"
"C1096893009","2026-01-15","GBP","0.00","0.00","4108.76","-4108.76","1","2026-09-07 19:39:59.437443 UTC"
"C109892426","2026-01-15","USD","0.00","0.00","274911.02","-274911.02","1","2026-09-07 19:39:59.437443 UTC"
"C1100586646","2026-01-15","GBP","0.00","0.00","107669.23","-107669.23","1","2026-09-07 19:39:59.437443 UTC"
"C1105000473","2026-01-15","GBP","0.00","345500.20","0.00","345500.20","1","2026-09-07 19:39:59.437443 UTC"
"C1111564269","2026-01-15","USD","0.00","0.00","354556.39","-354556.39","1","2026-09-07 19:39:59.437443 UTC"
"C1112077762","2026-01-15","GBP","0.00","0.00","3435.25","-3435.25","1","2026-09-07 19:39:59.437443 UTC"
"C1113072690","2026-01-15","GBP","0.00","0.00","6678.25","-6678.25","1","2026-09-07 19:39:59.437443 UTC"
"C1120078313","2026-01-15","GBP","0.00","0.00","150104.08","-150104.08","1","2026-09-07 19:39:59.437443 UTC"
"C11257466","2026-01-15","GBP","0.00","0.00","102501.63","-102501.63","1","2026-09-07 19:39:59.437443 UTC"
"C1131952008","2026-01-15","USD","0.00","0.00","21892.71","-21892.71","1","2026-09-07 19:39:59.437443 UTC"
"C1137729473","2026-01-15","USD","0.00","327358.17","0.00","327358.17","1","2026-09-07 19:39:59.437443 UTC"
"C1141187012","2026-01-15","EUR","0.00","0.00","61753.28","-61753.28","1","2026-09-07 19:39:59.437443 UTC"
"C1142643087","2026-01-15","GBP","0.00","93612.78","0.00","93612.78","1","2026-09-07 19:39:59.437443 UTC"
"C1146171394","2026-01-15","USD","0.00","0.00","8966.06","-8966.06","1","2026-09-07 19:39:59.437443 UTC"
"C1147647453","2026-01-15","GBP","0.00","0.00","2259.18","-2259.18","1","2026-09-07 19:39:59.437443 UTC"
"C1148349220","2026-01-15","EUR","0.00","115128.59","0.00","115128.59","1","2026-09-07 19:39:59.437443 UTC"
"C1153589968","2026-01-15","GBP","0.00","0.00","24612.73","-24612.73","1","2026-09-07 19:39:59.437443 UTC"
"C1155245202","2026-01-15","GBP","0.00","0.00","2751.54","-2751.54","1","2026-09-07 19:39:59.437443 UTC"
"C116153347","2026-01-15","USD","0.00","0.00","11881.81","-11881.81","1","2026-09-07 19:39:59.437443 UTC"
"C1170570623","2026-01-15","USD","0.00","0.00","8028.93","-8028.93","1","2026-09-07 19:39:59.437443 UTC"
"C1171335359","2026-01-15","USD","0.00","67997.59","0.00","67997.59","1","2026-09-07 19:39:59.437443 UTC"
"C1175494077","2026-01-15","EUR","0.00","0.00","3228.11","-3228.11","1","2026-09-07 19:39:59.437443 UTC"
"C1179204428","2026-01-15","EUR","0.00","0.00","9730.28","-9730.28","1","2026-09-07 19:39:59.437443 UTC"
"C1182690754","2026-01-15","USD","0.00","73401.96","0.00","73401.96","1","2026-09-07 19:39:59.437443 UTC"
"C1187128724","2026-01-15","USD","0.00","0.00","121567.12","-121567.12","1","2026-09-07 19:39:59.437443 UTC"
"C1191029427","2026-01-15","USD","0.00","0.00","6036.49","-6036.49","1","2026-09-07 19:39:59.437443 UTC"
"C1191962886","2026-01-15","USD","0.00","0.00","287050.82","-287050.82","1","2026-09-07 19:39:59.437443 UTC"
"C1204875084","2026-01-15","EUR","0.00","0.00","6566.45","-6566.45","1","2026-09-07 19:39:59.437443 UTC"
"C1205975833","2026-01-15","EUR","0.00","0.00","1236845.42","-1236845.42","1","2026-09-07 19:39:59.437443 UTC"
"C1214550530","2026-01-15","USD","0.00","0.00","20187.68","-20187.68","1","2026-09-07 19:39:59.437443 UTC"
"C1227390102","2026-01-15","EUR","0.00","0.00","5744.60","-5744.60","1","2026-09-07 19:39:59.437443 UTC"
"C1230311773","2026-01-15","GBP","0.00","148657.30","0.00","148657.30","1","2026-09-07 19:39:59.437443 UTC"
"C123314558","2026-01-15","GBP","0.00","0.00","97363.79","-97363.79","1","2026-09-07 19:39:59.437443 UTC"
"C1233960076","2026-01-15","GBP","0.00","0.00","19112.28","-19112.28","1","2026-09-07 19:39:59.437443 UTC"
"C1238738247","2026-01-15","EUR","0.00","0.00","9969.20","-9969.20","1","2026-09-07 19:39:59.437443 UTC"
"C1240259528","2026-01-15","GBP","0.00","0.00","2288736.80","-2288736.80","1","2026-09-07 19:39:59.437443 UTC"
"C124798404","2026-01-15","EUR","0.00","0.00","12219.27","-12219.27","1","2026-09-07 19:39:59.437443 UTC"
"C1252904722","2026-01-15","GBP","0.00","35955.76","0.00","35955.76","1","2026-09-07 19:39:59.437443 UTC"
"C1254123558","2026-01-15","GBP","0.00","0.00","1281371.86","-1281371.86","1","2026-09-07 19:39:59.437443 UTC"
"C1258661429","2026-01-15","GBP","0.00","0.00","62432.67","-62432.67","1","2026-09-07 19:39:59.437443 UTC"
"C1261710264","2026-01-15","GBP","0.00","0.00","6557.55","-6557.55","1","2026-09-07 19:39:59.437443 UTC"
"C1263693333","2026-01-15","USD","0.00","0.00","7471.71","-7471.71","1","2026-09-07 19:39:59.437443 UTC"
"C1270693740","2026-01-15","GBP","0.00","0.00","233007.48","-233007.48","1","2026-09-07 19:39:59.437443 UTC"
"C1281037118","2026-01-15","GBP","0.00","0.00","97837.59","-97837.59","1","2026-09-07 19:39:59.437443 UTC"
"C1286690959","2026-01-15","EUR","0.00","0.00","9190.83","-9190.83","1","2026-09-07 19:39:59.437443 UTC"
"C1286815762","2026-01-15","EUR","0.00","0.00","14230.94","-14230.94","1","2026-09-07 19:39:59.437443 UTC"
"C1287766943","2026-01-15","EUR","0.00","253428.83","0.00","253428.83","1","2026-09-07 19:39:59.437443 UTC"
"C1290868113","2026-01-15","USD","0.00","52375.14","0.00","52375.14","1","2026-09-07 19:39:59.437443 UTC"
"C1294332425","2026-01-15","USD","0.00","0.00","3832.61","-3832.61","1","2026-09-07 19:39:59.437443 UTC"
"C1300763655","2026-01-15","GBP","0.00","0.00","7879.03","-7879.03","1","2026-09-07 19:39:59.437443 UTC"
